,date,runs,balls
0,2014-04-01,1,1
1,2014-04-02,4,7
2,2014-04-03,9,11
3,2014-04-04,3,9
4,2014-04-05,17,24
5,2014-04-16,7,7
6,2014-04-25,7,4
7,2014-04-27,22,18
8,2014-04-30,4,5
9,2014-05-03,33,29
10,2014-05-06,30,28
11,2014-05-10,9,8
12,2014-05-12,1,3
13,2014-05-14,8,9
