,date,runs,balls
0,2013-04-28, , 
1,2013-04-30,26,20
2,2013-05-11,8,16
3,2013-12-22, , 
4,2013-12-27, , 
5,2014-01-05,8,5
6,2014-01-09,21,24
7,2014-01-16,3,5
8,2014-01-18,1,3
9,2014-01-22,7,5
