,date,runs,balls
0,2013-06-08,9,21
1,2013-09-29,4,16
2,2013-10-07,0,8
3,2013-10-13,17,28
4,2013-10-17,139,126
5,2013-10-20,138,111
6,2013-10-22,32,23
7,2013-10-24,197,141
8,2013-10-27,14,13
9,2014-01-12,65,72
10,2014-01-17,18,14
11,2014-01-19,71,70
