,date,runs,balls
0,2013-06-06, , 
1,2013-06-11, , 
2,2013-06-15, , 
3,2013-06-20, , 
4,2013-06-23, , 
5,2013-06-30, , 
6,2013-07-02,0,6
7,2013-07-05, , 
8,2013-07-09, , 
9,2013-09-27,19,8
10,2013-09-28,0,5
11,2013-12-08,1,5
12,2013-12-11, , 
