,date,runs,balls
0,2010-01-23, , 
1,2010-01-28, , 
2,2010-02-06,3,8
3,2010-02-14, , 
4,2010-02-16, , 
5,2010-07-04, , 
6,2010-07-07, , 
7,2010-12-28, , 
8,2010-12-30, , 
9,2010-12-31,6,11
10,2011-01-04,0,2
