,date,runs,balls
0,2013-05-18,9,6
1,2013-08-31,13,6
2,2013-09-21,12,5
3,2013-09-27, , 
4,2013-10-02, , 
5,2013-10-05, , 
6,2013-10-06, , 
7,2013-10-10,12,11
8,2013-12-22,4,4
9,2013-12-31,42,25
10,2014-01-07,2,5
11,2014-01-29, , 
12,2014-01-31, , 
13,2014-02-02, , 
14,2014-02-05,0,2
15,2014-02-07,4,3
