,date,runs,balls
0,2014-02-28,0,1
1,2014-03-02, , 
2,2014-03-03, , 
3,2014-03-05, , 
4,2014-03-25,3,3
5,2014-03-27, , 
6,2014-07-20,0,3
7,2014-07-22, , 
