,date,runs,balls
0,2010-01-24,8,11
1,2010-02-27, , 
2,2010-05-22, , 
3,2010-05-24, , 
4,2010-05-28,14,13
5,2010-05-30, , 
6,2010-10-29, , 
7,2010-10-31,1,2
8,2010-11-02,2,7
9,2010-11-05, , 
10,2010-11-08, , 
11,2010-12-10,0,3
