,date,runs,balls
0,2012-03-27, , 
1,2012-03-30,3,3
2,2012-04-07,2,3
3,2012-04-09,39,36
4,2012-04-17,29,19
5,2012-04-19,19,21
6,2012-04-29,5,5
7,2012-05-04,27,24
8,2012-05-13,24,10
9,2012-09-07,2,3
10,2012-09-10,3,3
11,2012-09-19, , 
12,2012-09-22, , 
13,2012-09-28, , 
14,2012-12-09,49,34
15,2012-12-13,12,14
16,2012-12-18,37,31
17,2012-12-22,2,5
18,2012-12-28,12,7
19,2013-01-03,27,23
20,2013-01-07,2,5
21,2013-01-12,5,5
22,2013-01-15,11,7
23,2013-01-19,37,21
