,date,runs,balls
0,2010-01-27, , 
1,2010-02-10, , 
2,2010-10-16, , 
3,2010-10-23, , 
4,2010-11-24, , 
5,2010-12-04, , 
6,2010-12-15, , 
7,2010-12-23, , 
