,date,runs,balls
0,2016-12-20,0,2
1,2016-12-22,3,3
2,2016-12-28,22,6
3,2017-01-01,14,12
4,2017-01-04, , 
5,2017-01-08, , 
6,2017-01-14, , 
7,2017-01-18,1,3
