,date,runs,balls
0,2016-06-21,3,6
1,2016-06-24, , 
2,2016-06-26, , 
3,2016-06-29,29,27
4,2016-07-02,22,28
5,2016-08-18,9,16
6,2016-08-28,13,19
7,2016-09-01,61,83
8,2016-09-04,33,36
9,2016-10-07,0,3
10,2016-10-09,35,53
11,2016-10-12,15,18
12,2017-01-22,56,64
