,date,runs,balls
0,2010-02-05,1,1
1,2010-02-07, , 
2,2010-03-03, , 
3,2010-03-12, , 
4,2010-03-14, , 
5,2010-03-29,0,1
6,2010-05-05, , 
7,2010-05-06, , 
8,2010-05-08,2,3
9,2010-05-10, , 
10,2010-05-19, , 
11,2010-06-13, , 
12,2010-06-17, , 
13,2010-06-20,5,5
14,2010-06-21, , 
15,2010-06-25, , 
16,2010-06-27, , 
17,2010-07-02, , 
18,2010-07-04, , 
19,2010-07-11, , 
20,2010-07-14, , 
21,2010-07-16,4,10
22,2010-07-18, , 
