,date,runs,balls
0,2014-07-24, , 
1,2014-07-29, , 
2,2014-07-31,58,61
3,2014-10-04,11,24
4,2014-10-06,2,3
5,2014-10-08,0,5
6,2014-10-12,59,50
7,2014-10-14,21,20
8,2014-10-17,57,103
9,2014-10-19,69,89
