,date,runs,balls
0,2016-06-06,31,14
1,2016-06-08,94,47
2,2016-06-12, , 
3,2016-06-15,57,43
4,2016-07-24,28,37
5,2016-07-27,52,65
6,2016-07-31,12,17
7,2016-08-01,54,57
8,2016-10-05,15,11
9,2016-10-08,12,8
10,2016-10-11,1,5
11,2016-10-13, , 
12,2016-10-16,0,1
13,2016-10-18,4,7
14,2016-10-21,38,55
