,date,runs,balls
0,2010-02-10,11,11
1,2010-02-11, , 
2,2010-02-13, , 
3,2010-02-16,12,18
4,2010-05-23,5,7
5,2010-07-25, , 
6,2010-08-08, , 
7,2010-08-16, , 
8,2010-08-22, , 
9,2010-08-29, , 
10,2010-08-30,26,24
11,2010-09-04, , 
12,2010-09-11, , 
13,2010-09-18,3,3
