,date,runs,balls
0,2015-12-10,6,11
1,2015-12-11,3,10
2,2015-12-14,76,109
3,2015-12-16,36,29
4,2015-12-18,32,27
5,2015-12-23,9,10
6,2015-12-26,6,19
