,date,runs,balls
0,2012-02-05,10,21
1,2012-02-10,57,88
2,2012-02-12,38,43
3,2012-02-24,72,79
4,2012-03-04,37,25
5,2012-03-06,117,91
6,2012-06-21,29,32
7,2012-06-23, , 
8,2012-06-26,76,73
9,2012-06-29,61,67
10,2012-07-01,10,21
11,2012-07-07,43,85
12,2012-07-10,1,2
13,2012-08-25,75,94
14,2012-08-28,66,96
15,2012-08-31,37,54
16,2012-09-03,32,34
17,2012-09-16,1,6
18,2013-01-18,9,26
19,2013-01-20,20,20
20,2013-02-01, , 
