,date,runs,balls
0,2016-12-23,61,29
1,2016-12-26,1,2
2,2016-12-30,18,12
3,2017-01-02,60,39
4,2017-01-06,4,3
5,2017-01-08,0,1
6,2017-01-12,18,11
7,2017-01-21,36,24
