,date,runs,balls
0,2012-02-22,52,42
1,2012-04-08,8,8
2,2012-04-12,7,11
3,2012-04-14,73,56
4,2012-04-17,34,22
5,2012-04-19,9,10
6,2012-04-21,86,58
7,2012-04-24,0,2
8,2012-04-26,7,6
9,2012-05-03,9,13
10,2012-05-13,1,2
11,2012-05-19,22,24
12,2012-11-09,90,57
13,2012-11-16,9,4
14,2012-12-07,75,26
15,2012-12-23,37,28
16,2012-12-26,47,22
17,2012-12-28,60,37
18,2013-01-01,62,37
19,2013-01-06,37,24
20,2013-01-11,6,3
21,2013-01-13,85,65
22,2013-01-18,46,17
23,2013-01-20,30,15
