,date,runs,balls
0,2016-10-07,4,5
1,2016-10-09,5,9
2,2016-10-14,9,20
3,2016-10-16, , 
4,2016-10-21, , 
5,2016-10-23, , 
6,2016-12-04,0,1
7,2016-12-06, , 
8,2016-12-09, , 
9,2017-01-13,15,32
10,2017-01-15,0,3
11,2017-01-19, , 
12,2017-01-22, , 
13,2017-01-26,1,1
14,2017-01-30,36,28
