,date,runs,balls
0,2010-01-13,49,54
1,2010-05-30,61,84
2,2010-06-01,60,45
3,2010-06-05,21,19
4,2010-06-07,78,66
5,2010-06-09,108,102
6,2010-06-15,18,25
7,2010-06-18,71,51
8,2010-06-22,24,16
9,2010-06-24,0,2
10,2010-08-13,5,9
11,2010-08-16,45,62
12,2010-08-19,44,52
13,2010-08-22,35,23
14,2010-08-28,110,115
15,2010-11-03,7,6
16,2010-11-05,47,57
17,2010-11-07,1,4
18,2010-12-27,18,24
19,2010-12-30,17,18
20,2010-12-31,13,22
21,2011-01-03,133,99
22,2011-01-04,100,60
