,date,runs,balls
0,2013-04-05,0,2
1,2013-04-07, , 
2,2013-04-11, , 
3,2013-04-13, , 
4,2013-04-15, , 
5,2013-04-17,0,1
6,2013-04-21, , 
7,2013-04-23,1,1
8,2013-04-28, , 
9,2013-04-30,2,2
10,2013-05-02,6,5
11,2013-05-11, , 
12,2013-05-19, , 
