,date,runs,balls
0,2016-04-11,20,25
1,2016-04-15,3,7
2,2016-04-17,4,4
3,2016-04-19,8,14
4,2016-05-01,33,19
5,2016-05-04,24,20
6,2016-05-07,52,33
7,2016-05-09,16,13
8,2016-05-13,56,40
9,2016-05-15,27,23
10,2016-05-18,24,10
11,2016-05-21,3,4
12,2017-01-31,12,9
13,2017-02-01,74,45
14,2017-02-03,10,11
