,date,runs,balls
0,2010-04-03, , 
1,2010-04-06, , 
2,2010-04-10,2,3
3,2010-04-13, , 
4,2010-04-15,16,14
5,2010-04-18, , 
6,2010-04-22, , 
7,2010-04-25, , 
8,2010-09-11, , 
9,2010-09-15, , 
10,2010-09-18, , 
11,2010-09-22, , 
12,2010-09-24, , 
13,2010-09-26, , 
14,2011-01-04, , 
15,2011-01-09, , 
