,date,runs,balls
0,2014-03-02,4,7
1,2014-03-05,26,24
2,2014-10-21,16,15
3,2014-10-24,10,18
4,2014-10-27, , 
5,2014-12-08,1,8
6,2014-12-14,2,4
7,2015-01-10,5,10
8,2015-01-21, , 
9,2015-01-24,38,34
10,2015-01-28,38,41
