,date,runs,balls
0,2014-10-05, , 
1,2014-11-07, , 
2,2014-11-09,5,8
3,2014-12-19, , 
4,2014-12-23, , 
5,2014-12-27,2,3
6,2014-12-29,5,4
7,2015-01-05,3,4
8,2015-01-11, , 
9,2015-01-14,2,4
10,2015-01-22,21,18
11,2015-01-24, , 
12,2015-01-28, , 
